camera_id,brand,series,model,display_name,aliases,regional_names,release_year,category,lens_type,battery_system,notes
sony_cyber_shot_dsc_h90,Sony,Cyber-shot DSC-H,DSC-H90,Sony Cyber-shot DSC-H90,"[""DSC-H90"", ""Cyber-shot DSC-H90"", ""Sony H90""]","{""global"": [""Sony Cyber-shot DSC-H90""], ""research_aliases"": [""Sony H90"", ""DSC-H90""], ""sony_code"": [""DSC-H90""]}",2012,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx1,Sony,Cyber-shot DSC-HX,DSC-HX1,Sony Cyber-shot DSC-HX1,"[""DSC-HX1"", ""Cyber-shot DSC-HX1""]","{""global"": [""Sony Cyber-shot DSC-HX1""], ""sony_code"": [""DSC-HX1""]}",,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx100v,Sony,Cyber-shot DSC-HX,DSC-HX100V,Sony Cyber-shot DSC-HX100V,"[""DSC-HX100V"", ""Cyber-shot DSC-HX100V""]","{""global"": [""Sony Cyber-shot DSC-HX100V""], ""sony_code"": [""DSC-HX100V""]}",2011,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx10v,Sony,Cyber-shot DSC-HX,DSC-HX10V,Sony Cyber-shot DSC-HX10V,"[""DSC-HX10V"", ""Cyber-shot DSC-HX10V"", ""Sony HX10V""]","{""global"": [""Sony Cyber-shot DSC-HX10V""], ""research_aliases"": [""Sony HX10V"", ""DSC-HX10V""], ""sony_code"": [""DSC-HX10V""]}",2012,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx200v,Sony,Cyber-shot DSC-HX,DSC-HX200V,Sony Cyber-shot DSC-HX200V,"[""DSC-HX200V"", ""Cyber-shot DSC-HX200V"", ""Sony HX200V""]","{""global"": [""Sony Cyber-shot DSC-HX200V""], ""research_aliases"": [""Sony HX200V"", ""DSC-HX200V""], ""sony_code"": [""DSC-HX200V""]}",2012,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx20v,Sony,Cyber-shot DSC-HX,DSC-HX20V,Sony Cyber-shot DSC-HX20V,"[""DSC-HX20V"", ""Cyber-shot DSC-HX20V"", ""Sony HX20V""]","{""global"": [""Sony Cyber-shot DSC-HX20V""], ""research_aliases"": [""Sony HX20V"", ""DSC-HX20V""], ""sony_code"": [""DSC-HX20V""]}",2012,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx300,Sony,Cyber-shot DSC-HX,DSC-HX300,Sony Cyber-shot DSC-HX300,"[""DSC-HX300"", ""Cyber-shot DSC-HX300""]","{""global"": [""Sony Cyber-shot DSC-HX300""], ""sony_code"": [""DSC-HX300""]}",2013,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx30v,Sony,Cyber-shot DSC-HX,DSC-HX30V,Sony Cyber-shot DSC-HX30V,"[""DSC-HX30V"", ""Cyber-shot DSC-HX30V"", ""Sony HX30V""]","{""global"": [""Sony Cyber-shot DSC-HX30V""], ""research_aliases"": [""Sony HX30V"", ""DSC-HX30V""], ""sony_code"": [""DSC-HX30V""]}",2012,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx350,Sony,Cyber-shot DSC-HX,DSC-HX350,Sony Cyber-shot DSC-HX350,"[""DSC-HX350"", ""Cyber-shot DSC-HX350""]","{""global"": [""Sony Cyber-shot DSC-HX350""], ""sony_code"": [""DSC-HX350""]}",2016,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx400v,Sony,Cyber-shot DSC-HX,DSC-HX400V,Sony Cyber-shot DSC-HX400V,"[""DSC-HX400V"", ""Cyber-shot DSC-HX400V""]","{""global"": [""Sony Cyber-shot DSC-HX400V""], ""sony_code"": [""DSC-HX400V""]}",2014,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx50v,Sony,Cyber-shot DSC-HX,DSC-HX50V,Sony Cyber-shot DSC-HX50V,"[""DSC-HX50V"", ""Cyber-shot DSC-HX50V""]","{""global"": [""Sony Cyber-shot DSC-HX50V""], ""sony_code"": [""DSC-HX50V""]}",2013,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx5v,Sony,Cyber-shot DSC-HX,DSC-HX5V,Sony Cyber-shot DSC-HX5V,"[""DSC-HX5V"", ""Cyber-shot DSC-HX5V""]","{""global"": [""Sony Cyber-shot DSC-HX5V""], ""sony_code"": [""DSC-HX5V""]}",,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx60v,Sony,Cyber-shot DSC-HX,DSC-HX60V,Sony Cyber-shot DSC-HX60V,"[""DSC-HX60V"", ""Cyber-shot DSC-HX60V""]","{""global"": [""Sony Cyber-shot DSC-HX60V""], ""sony_code"": [""DSC-HX60V""]}",2014,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx7v,Sony,Cyber-shot DSC-HX,DSC-HX7V,Sony Cyber-shot DSC-HX7V,"[""DSC-HX7V"", ""Cyber-shot DSC-HX7V""]","{""global"": [""Sony Cyber-shot DSC-HX7V""], ""sony_code"": [""DSC-HX7V""]}",,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx80,Sony,Cyber-shot DSC-HX,DSC-HX80,Sony Cyber-shot DSC-HX80,"[""DSC-HX80"", ""Cyber-shot DSC-HX80""]","{""global"": [""Sony Cyber-shot DSC-HX80""], ""sony_code"": [""DSC-HX80""]}",2016,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx90v,Sony,Cyber-shot DSC-HX,DSC-HX90V,Sony Cyber-shot DSC-HX90V,"[""DSC-HX90V"", ""Cyber-shot DSC-HX90V""]","{""global"": [""Sony Cyber-shot DSC-HX90V""], ""sony_code"": [""DSC-HX90V""]}",2015,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx95,Sony,Cyber-shot DSC-HX,DSC-HX95,Sony Cyber-shot DSC-HX95,"[""DSC-HX95"", ""Cyber-shot DSC-HX95""]","{""global"": [""Sony Cyber-shot DSC-HX95""], ""sony_code"": [""DSC-HX95""]}",2018,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_hx99,Sony,Cyber-shot HX,DSC-HX99,Sony Cyber-shot DSC-HX99,"[""DSC HX99""]",{},2018,travel_zoom,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_hx9v,Sony,Cyber-shot DSC-HX,DSC-HX9V,Sony Cyber-shot DSC-HX9V,"[""DSC-HX9V"", ""Cyber-shot DSC-HX9V""]","{""global"": [""Sony Cyber-shot DSC-HX9V""], ""sony_code"": [""DSC-HX9V""]}",,travel_zoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_l1,Sony,Cyber-shot DSC-L,DSC-L1,Sony Cyber-shot DSC-L1,"[""DSC-L1"", ""Sony DSC-L1"", ""Sony Cyber-shot DSC-L1"", ""Sony L1"", ""Cyber-shot L1""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_n1,Sony,Cyber-shot DSC-N,DSC-N1,Sony Cyber-shot DSC-N1,"[""DSC-N1"", ""Sony DSC-N1"", ""Sony Cyber-shot DSC-N1"", ""N1"", ""Sony N1"", ""Cyber-shot N1""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_n2,Sony,Cyber-shot DSC-N,DSC-N2,Sony Cyber-shot DSC-N2,"[""DSC-N2"", ""Sony DSC-N2"", ""Sony Cyber-shot DSC-N2"", ""N2"", ""Sony N2"", ""Cyber-shot N2""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_p10,Sony,Cyber-shot DSC-P,DSC-P10,Sony Cyber-shot DSC-P10,"[""DSC-P10"", ""Sony DSC-P10"", ""Sony Cyber-shot DSC-P10"", ""P10"", ""Sony P10"", ""Cyber-shot P10""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_p100,Sony,Cyber-shot DSC-P,DSC-P100,Sony Cyber-shot DSC-P100,"[""DSC-P100"", ""Sony DSC-P100"", ""Sony Cyber-shot DSC-P100"", ""Sony P100"", ""Cyber-shot P100""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_p150,Sony,Cyber-shot DSC-P,DSC-P150,Sony Cyber-shot DSC-P150,"[""DSC-P150"", ""Sony DSC-P150"", ""Sony Cyber-shot DSC-P150"", ""P150"", ""Sony P150"", ""Cyber-shot P150""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_p200,Sony,Cyber-shot DSC-P,DSC-P200,Sony Cyber-shot DSC-P200,"[""DSC-P200"", ""Sony DSC-P200"", ""Sony Cyber-shot DSC-P200"", ""P200"", ""Sony P200"", ""Cyber-shot P200""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_p32,Sony,Cyber-shot DSC-P,DSC-P32,Sony Cyber-shot DSC-P32,"[""DSC-P32"", ""Sony DSC-P32"", ""Sony Cyber-shot DSC-P32"", ""P32"", ""Sony P32"", ""Cyber-shot P32""]",{},,point_and_shoot,fixed_lens,aa,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_p43,Sony,Cyber-shot DSC-P,DSC-P43,Sony Cyber-shot DSC-P43,"[""DSC-P43"", ""Sony DSC-P43"", ""Sony Cyber-shot DSC-P43"", ""P43"", ""Sony P43"", ""Cyber-shot P43""]",{},,point_and_shoot,fixed_lens,aa,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_p72,Sony,Cyber-shot DSC-P,DSC-P72,Sony Cyber-shot DSC-P72,"[""DSC-P72"", ""Sony DSC-P72"", ""Sony Cyber-shot DSC-P72"", ""P72"", ""Sony P72"", ""Cyber-shot P72""]",{},,point_and_shoot,fixed_lens,aa,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_p73,Sony,Cyber-shot DSC-P,DSC-P73,Sony Cyber-shot DSC-P73,"[""DSC-P73"", ""Sony DSC-P73"", ""Sony Cyber-shot DSC-P73"", ""P73"", ""Sony P73"", ""Cyber-shot P73""]",{},,point_and_shoot,fixed_lens,aa,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_p8,Sony,Cyber-shot DSC-P,DSC-P8,Sony Cyber-shot DSC-P8,"[""DSC-P8"", ""Sony DSC-P8"", ""Sony Cyber-shot DSC-P8"", ""P8"", ""Sony P8"", ""Cyber-shot P8""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_p92,Sony,Cyber-shot DSC-P,DSC-P92,Sony Cyber-shot DSC-P92,"[""DSC-P92"", ""Sony DSC-P92"", ""Sony Cyber-shot DSC-P92"", ""P92"", ""Sony P92"", ""Cyber-shot P92""]",{},,point_and_shoot,fixed_lens,aa,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_r1,Sony,Cyber-shot DSC-R,DSC-R1,Sony Cyber-shot DSC-R1,"[""DSC-R1"", ""Sony DSC-R1"", ""Sony Cyber-shot DSC-R1"", ""R1"", ""Sony R1"", ""Cyber-shot R1""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_rx1,Sony,Cyber-shot DSC-RX1,DSC-RX1,Sony Cyber-shot DSC-RX1,"[""DSC-RX1"", ""RX1""]","{""global"": [""Sony Cyber-shot DSC-RX1""], ""japan"": [""DSC-RX1""]}",,large_sensor_compact,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_rx10,Sony,Cyber-shot DSC-RX10,DSC-RX10,Sony Cyber-shot DSC-RX10,"[""DSC-RX10"", ""Cyber-shot DSC-RX10"", ""Sony RX10""]","{""global"": [""Sony Cyber-shot DSC-RX10""], ""research_aliases"": [""Sony RX10"", ""DSC-RX10""], ""sony_code"": [""DSC-RX10""]}",2013,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_rx100,Sony,Cyber-shot DSC-RX100,DSC-RX100,Sony Cyber-shot DSC-RX100,"[""DSC-RX100"", ""Sony RX100""]","{""global"": [""Sony Cyber-shot DSC-RX100""], ""japan"": [""DSC-RX100""]}",,premium_compact,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_rx100_ii,Sony,Cyber-shot DSC-RX100,DSC-RX100M2,Sony Cyber-shot DSC-RX100 II,"[""DSC-RX100M2"", ""RX100M2"", ""RX100 II""]","{""global"": [""Sony Cyber-shot DSC-RX100 II""], ""japan"": [""DSC-RX100M2""]}",,premium_compact,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_rx100_iii,Sony,Cyber-shot DSC-RX100,DSC-RX100M3,Sony Cyber-shot DSC-RX100 III,"[""DSC-RX100M3"", ""RX100M3"", ""RX100 III""]","{""global"": [""Sony Cyber-shot DSC-RX100 III""], ""japan"": [""DSC-RX100M3""]}",,premium_compact,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_rx100_iv,Sony,Cyber-shot DSC-RX100,DSC-RX100M4,Sony Cyber-shot DSC-RX100 IV,"[""DSC-RX100M4"", ""RX100M4"", ""RX100 IV""]","{""global"": [""Sony Cyber-shot DSC-RX100 IV""], ""japan"": [""DSC-RX100M4""]}",,premium_compact,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_rx100_v,Sony,Cyber-shot DSC-RX100,DSC-RX100M5,Sony Cyber-shot DSC-RX100 V,"[""DSC-RX100M5"", ""RX100M5"", ""RX100 V""]","{""global"": [""Sony Cyber-shot DSC-RX100 V""], ""japan"": [""DSC-RX100M5""]}",,premium_compact,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_rx100_va,Sony,Cyber-shot DSC-RX100,DSC-RX100M5A,Sony Cyber-shot DSC-RX100 VA,"[""DSC-RX100M5A"", ""RX100M5A"", ""RX100 VA""]","{""global"": [""Sony Cyber-shot DSC-RX100 VA""], ""japan"": [""DSC-RX100M5A""]}",,premium_compact,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_rx100_vi,Sony,Cyber-shot DSC-RX100,DSC-RX100M6,Sony Cyber-shot DSC-RX100 VI,"[""DSC-RX100M6"", ""RX100M6"", ""RX100 VI""]","{""global"": [""Sony Cyber-shot DSC-RX100 VI""], ""japan"": [""DSC-RX100M6""]}",,premium_compact,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_rx100_vii,Sony,Cyber-shot DSC-RX100,DSC-RX100M7,Sony Cyber-shot DSC-RX100 VII,"[""DSC-RX100M7"", ""RX100M7"", ""RX100 VII""]","{""global"": [""Sony Cyber-shot DSC-RX100 VII""], ""japan"": [""DSC-RX100M7""]}",,premium_compact,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_rx10_ii,Sony,Cyber-shot DSC-RX10,DSC-RX10 II,Sony Cyber-shot DSC-RX10 II,"[""DSC-RX10 II"", ""Cyber-shot DSC-RX10 II"", ""DSC-RX10M2"", ""Sony RX10 II""]","{""global"": [""Sony Cyber-shot DSC-RX10 II""], ""research_aliases"": [""DSC-RX10M2"", ""Sony RX10 II""], ""sony_code"": [""DSC-RX10 II""]}",2015,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_rx10_iii,Sony,Cyber-shot DSC-RX10,DSC-RX10M3,Sony Cyber-shot DSC-RX10 III,"[""DSC-RX10M3"", ""RX10 III"", ""RX10M3""]","{""global"": [""Sony Cyber-shot DSC-RX10 III""], ""japan"": [""DSC-RX10M3""]}",,bridge_superzoom,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_rx10_iv,Sony,Cyber-shot DSC-RX10,DSC-RX10M4,Sony Cyber-shot DSC-RX10 IV,"[""DSC-RX10M4"", ""RX10 IV"", ""RX10M4""]","{""global"": [""Sony Cyber-shot DSC-RX10 IV""], ""japan"": [""DSC-RX10M4""]}",,bridge_superzoom,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_rx1r,Sony,Cyber-shot DSC-RX1,DSC-RX1R,Sony Cyber-shot DSC-RX1R,"[""DSC-RX1R"", ""RX1R""]","{""global"": [""Sony Cyber-shot DSC-RX1R""], ""japan"": [""DSC-RX1R""]}",,large_sensor_compact,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_rx1r_ii,Sony,Cyber-shot DSC-RX1,DSC-RX1RM2,Sony Cyber-shot DSC-RX1R II,"[""DSC-RX1RM2"", ""RX1R II"", ""RX1RM2""]","{""global"": [""Sony Cyber-shot DSC-RX1R II""], ""japan"": [""DSC-RX1RM2""]}",,large_sensor_compact,fixed_lens,proprietary_li_ion,
sony_cyber_shot_dsc_rx1rm3,Sony,Cyber-shot DSC-RX,DSC-RX1RM3,Sony Cyber-shot DSC-RX1RM3,"[""DSC-RX1RM3"", ""Sony DSC-RX1RM3"", ""Sony Cyber-shot DSC-RX1RM3"", ""RX1RM3"", ""Sony RX1RM3"", ""Cyber-shot RX1RM3""]",{},,large_sensor_compact,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
sony_cyber_shot_dsc_t1,Sony,Cyber-shot DSC-T,DSC-T1,Sony Cyber-shot DSC-T1,"[""DSC-T1"", ""Cyber-shot DSC-T1""]","{""global"": [""Sony Cyber-shot DSC-T1""], ""sony_code"": [""DSC-T1""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t10,Sony,Cyber-shot DSC-T,DSC-T10,Sony Cyber-shot DSC-T10,"[""DSC-T10"", ""Cyber-shot DSC-T10""]","{""global"": [""Sony Cyber-shot DSC-T10""], ""sony_code"": [""DSC-T10""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t100,Sony,Cyber-shot DSC-T,DSC-T100,Sony Cyber-shot DSC-T100,"[""DSC-T100"", ""Cyber-shot DSC-T100""]","{""global"": [""Sony Cyber-shot DSC-T100""], ""sony_code"": [""DSC-T100""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t11,Sony,Cyber-shot DSC-T,DSC-T11,Sony Cyber-shot DSC-T11,"[""DSC-T11"", ""Cyber-shot DSC-T11""]","{""global"": [""Sony Cyber-shot DSC-T11""], ""sony_code"": [""DSC-T11""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t110,Sony,Cyber-shot DSC-T,DSC-T110,Sony Cyber-shot DSC-T110,"[""DSC-T110"", ""Cyber-shot DSC-T110""]","{""global"": [""Sony Cyber-shot DSC-T110""], ""sony_code"": [""DSC-T110""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t2,Sony,Cyber-shot DSC-T,DSC-T2,Sony Cyber-shot DSC-T2,"[""DSC-T2"", ""Cyber-shot DSC-T2""]","{""global"": [""Sony Cyber-shot DSC-T2""], ""sony_code"": [""DSC-T2""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t20,Sony,Cyber-shot DSC-T,DSC-T20,Sony Cyber-shot DSC-T20,"[""DSC-T20"", ""Cyber-shot DSC-T20""]","{""global"": [""Sony Cyber-shot DSC-T20""], ""sony_code"": [""DSC-T20""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t200,Sony,Cyber-shot DSC-T,DSC-T200,Sony Cyber-shot DSC-T200,"[""DSC-T200"", ""Cyber-shot DSC-T200""]","{""global"": [""Sony Cyber-shot DSC-T200""], ""sony_code"": [""DSC-T200""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t3,Sony,Cyber-shot DSC-T,DSC-T3,Sony Cyber-shot DSC-T3,"[""DSC-T3"", ""Cyber-shot DSC-T3""]","{""global"": [""Sony Cyber-shot DSC-T3""], ""sony_code"": [""DSC-T3""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t30,Sony,Cyber-shot DSC-T,DSC-T30,Sony Cyber-shot DSC-T30,"[""DSC-T30"", ""Cyber-shot DSC-T30""]","{""global"": [""Sony Cyber-shot DSC-T30""], ""sony_code"": [""DSC-T30""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t300,Sony,Cyber-shot DSC-T,DSC-T300,Sony Cyber-shot DSC-T300,"[""DSC-T300"", ""Cyber-shot DSC-T300""]","{""global"": [""Sony Cyber-shot DSC-T300""], ""sony_code"": [""DSC-T300""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t33,Sony,Cyber-shot DSC-T,DSC-T33,Sony Cyber-shot DSC-T33,"[""DSC-T33"", ""Cyber-shot DSC-T33""]","{""global"": [""Sony Cyber-shot DSC-T33""], ""sony_code"": [""DSC-T33""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t5,Sony,Cyber-shot DSC-T,DSC-T5,Sony Cyber-shot DSC-T5,"[""DSC-T5"", ""Cyber-shot DSC-T5""]","{""global"": [""Sony Cyber-shot DSC-T5""], ""sony_code"": [""DSC-T5""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t50,Sony,Cyber-shot DSC-T,DSC-T50,Sony Cyber-shot DSC-T50,"[""DSC-T50"", ""Cyber-shot DSC-T50""]","{""global"": [""Sony Cyber-shot DSC-T50""], ""sony_code"": [""DSC-T50""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
sony_cyber_shot_dsc_t500,Sony,Cyber-shot DSC-T,DSC-T500,Sony Cyber-shot DSC-T500,"[""DSC-T500"", ""Cyber-shot DSC-T500""]","{""global"": [""Sony Cyber-shot DSC-T500""], ""sony_code"": [""DSC-T500""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
